NU_INSCRICAO,NU_ANO,TP_FAIXA_ETARIA,TP_SEXO,TP_ESTADO_CIVIL,TP_COR_RACA,TP_NACIONALIDADE,TP_ST_CONCLUSAO,TP_ANO_CONCLUIU,TP_ESCOLA,TP_ENSINO,IN_TREINEIRO,CO_MUNICIPIO_ESC,NO_MUNICIPIO_ESC,CO_UF_ESC,SG_UF_ESC,TP_DEPENDENCIA_ADM_ESC,TP_LOCALIZACAO_ESC,TP_SIT_FUNC_ESC,CO_MUNICIPIO_PROVA,NO_MUNICIPIO_PROVA,CO_UF_PROVA,SG_UF_PROVA,TP_PRESENCA_CN,TP_PRESENCA_CH,TP_PRESENCA_LC,TP_PRESENCA_MT,CO_PROVA_CN,CO_PROVA_CH,CO_PROVA_LC,CO_PROVA_MT,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,TX_RESPOSTAS_CN,TX_RESPOSTAS_CH,TX_RESPOSTAS_LC,TX_RESPOSTAS_MT,TP_LINGUA,TX_GABARITO_CN,TX_GABARITO_CH,TX_GABARITO_LC,TX_GABARITO_MT,TP_STATUS_REDACAO,NU_NOTA_COMP1,NU_NOTA_COMP2,NU_NOTA_COMP3,NU_NOTA_COMP4,NU_NOTA_COMP5,NU_NOTA_REDACAO,Q001,Q002,Q003,Q004,Q005,Q006,Q007,Q008,Q009,Q010,Q011,Q012,Q013,Q014,Q015,Q016,Q017,Q018,Q019,Q020,Q021,Q022,Q023,Q024,Q025
"2,10056E+11",2022,2,M,1,3,1,2,0,2,1.0,0,4205407.0,Florianópolis,42.0,SC,2.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,568.6,537.4,527.0,643.3,CAADBCBECACCDACCBDEBDDEECDABABCACEACCCCCCCCCC,AEABBDDDAEACECBEDDEBDEDBADDABDDDDBCCADDBCADEB,DDBDEBDBAEDACDAADACCDACECCEADBAAADABDCADDAECB,CCCACCADECACCCCECDDCCCDACACCCBACDCCCCEBACCADC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,200.0,140.0,140.0,180.0,820.0,E,E,C,C,4,D,A,B,C,B,B,C,C,B,A,B,A,B,B,A,A,E,A,A,B
"2,10057E+11",2022,2,M,1,3,1,2,0,2,1.0,0,4209102.0,Joinville,42.0,SC,2.0,1.0,1.0,4209102,Joinville,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,C,D,D,D,4,F,A,B,D,B,A,B,B,B,A,B,A,B,B,A,A,E,A,A,B
"2,10057E+11",2022,2,F,1,1,1,2,0,3,1.0,0,4205407.0,Florianópolis,42.0,SC,4.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,465.2,521.5,478.8,637.2,ABECBDCEECDABADCCDAEADCBCACBDDCEECBCADCCBDAAD,ACBDAEBCDCCDADBEEACDBABDDACADBEACDBEADADBDCAB,DEEDBCABDDCBCEABDCBAEEECBABAECCEACDBBCDEABEEC,ADBCBACADEBCDBACDABADBDCBDECBAABCCDAEDBEDACBD,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,80.0,200.0,120.0,120.0,80.0,600.0,G,F,E,D,5,M,A,C,C,B,A,B,B,B,B,B,A,B,D,B,B,E,A,D,B
"2,10056E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4212007.0,Palma Sola,42.0,SC,2.0,1.0,1.0,4205001,Dionísio Cerqueira,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,399.5,509.0,524.7,534.1,DBCBEABEEAEBDABDBADBBBECABEBBBAEABBBACBEADCAC,ABCDAEABAACEBCDAAAACBCCCABBCACBAEDBDACAABBABA,ACACDAAEEDEDBCDAABAACEBADADABEEEAACBBCABAACCA,BCAABACBAABBAEABABCBABCDACBBBEEABCCECAEEEECAB,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,120.0,120.0,120.0,120.0,120.0,600.0,B,B,C,B,2,C,A,B,D,B,A,B,B,B,A,A,A,A,B,A,A,C,A,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4202909.0,Brusque,42.0,SC,1.0,1.0,1.0,4202909,Brusque,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,482.8,604.4,569.3,531.8,ACECBBDCCBBAADBABCACDDBEEAEAECADACDACDBABBCAD,EDBCBACDBDECBEACCADBACDCDADDACEADDEABEECAAADB,DECDBDDBCACAEAAEADCBBEECBCBAEDBAADECDEAEEEDCB,DCEAACDBDBAEABACCADBCAEBDDCABDEECDCBAEABDBDCA,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,160.0,120.0,160.0,140.0,740.0,E,C,C,C,3,E,A,C,D,C,B,B,B,B,A,B,A,B,D,A,A,D,B,B,B
"2,10058E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4201406.0,Araranguá,42.0,SC,2.0,1.0,1.0,4201406,Araranguá,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,477.4,591.4,557.6,552.4,AADCDBADECEABADCCBECADEDEEEEDDDDDBADDCAAAEBDD,ECBBCCDBDEECAABBCDDDBCAADCADABBCADCABBECAAAEB,BECDBDEBCACCDDAEADAABAEAAAEACAAABDEACDABCBCBA,BEBCACCBDDBDACDDABCDDCADCCBBAACEEBCCBCCABBDCC,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,140.0,120.0,140.0,160.0,160.0,720.0,E,E,C,B,2,C,A,B,C,A,A,B,B,B,A,B,A,B,B,A,B,C,A,A,B
"2,10055E+11",2022,3,F,0,1,1,2,0,2,1.0,0,4205506.0,Fraiburgo,42.0,SC,2.0,1.0,1.0,4205506,Fraiburgo,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,467.0,516.4,491.8,618.7,CBECCEEEDBECDAADDDABDBECABACABAEEDCBABCAAAEDA,CBAACBEBDECACEBAAADCDBECDDADABBABEAEEBBCBDDEE,BCEBAEBEDDEDACDCDBBCEEAAAADEACECCACCBABCDECCA,EBAAEDEABCBCBEABDBCECDDBBDECBCEEBCDDABDBEEAEC,1,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,80.0,120.0,80.0,120.0,120.0,520.0,F,G,A,A,4,G,A,C,E,C,A,B,C,B,A,B,A,B,D,A,A,D,A,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4210902.0,Modelo,42.0,SC,2.0,1.0,1.0,4210506,Maravilha,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,372.8,397.9,405.4,535.7,ABBCCDCADDEADBBCCDABEEEDAACBEDAECBEACEABCCEAC,BEABADEABBBEDBCDACBECBDABCBDBCAACBDACDBCBBCEE,EECBCCCCACCDEDECCDCBBAECADBACBBCDBEDEDACDBDEA,BDDADCEEBEACDCCCBCEABDBAECDBBBADCADBEDBCAECCC,1,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,80.0,120.0,100.0,120.0,80.0,500.0,B,D,A,A,4,D,A,B,D,B,A,B,B,B,B,B,A,B,B,A,A,D,A,B,B
"2,10058E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4202008.0,Balneário Camboriú,42.0,SC,2.0,1.0,1.0,4203204,Camboriú,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,447.8,422.7,525.5,364.6,BCEA.BCDBADCCABCBADDDCDCBEBCDBBDBDEABCEEBACBD,BCABDCDCECDCEDABCACCBABBDEDCDDCDDCEBDACADCBCE,EAEAADACAEAABCCDBACBBACECEDBCBEADDCCACADCABBE,DCECCBBEBCBBBDCDCCCCEDDABCEACECDABCBCEEADEBBD,1,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,140.0,200.0,120.0,160.0,200.0,820.0,F,F,B,D,4,E,A,B,C,B,B,B,A,A,A,A,A,A,B,A,A,C,A,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,3,1.0,0,4210100.0,Mafra,42.0,SC,4.0,1.0,1.0,4210100,Mafra,42,SC,0,1,1,0,,1055.0,1065.0,,,629.9,659.9,,,DEABCEDAADAAECBECBCBADDBADDBCECAAACECBCDBDDCD,DCBDEEAEACABBDBCBCCBBEAECCBADCAEABECAEEDBDEEE,,0,,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,,1.0,160.0,120.0,140.0,160.0,160.0,740.0,F,F,B,B,4,I,A,D,D,C,A,C,A,B,B,B,A,B,D,A,A,D,A,C,B
"2,10057E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4219309.0,Videira,42.0,SC,1.0,1.0,1.0,4219309,Videira,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,563.4,569.2,590.0,524.7,ACCBBDBCAACABEAEEADEABBECCCBCEAAADCBACDCCCACD,ABBCCBDDDEACADBDAACBCDDBDECDCBDECBDEACAABCAAB,BDECDCCCBAACBACBBADA*EDDBACACDDDADCCBDDDBDBAA,ECDBDCDDDAABAEACABBACDEDECCABCCEADEDBDBEC*DEB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,160.0,180.0,160.0,180.0,840.0,E,G,C,D,2,H,A,C,D,B,A,B,A,C,B,B,A,B,D,B,A,C,A,E,B
"2,10057E+11",2022,3,F,1,1,1,2,0,3,1.0,0,4205407.0,Florianópolis,42.0,SC,4.0,1.0,1.0,4205407,Florianópolis,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,692.1,724.5,644.2,963.8,BDCADADAADDEEEAAEBDDABECBBCCBECDEBABECECCDDBA,CBECABBCDEABDCEDAAADBADDAECCCBCECBDDACEDADEAB,BDECDCCCCCACAACBAAAACECABAECACEBEEDCEDBEEDBAA,EABADBBDCEECDBDCCCCBCECBAACDBAAACEBABDDEDAEBE,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,160.0,200.0,160.0,180.0,200.0,900.0,F,F,E,D,3,D,A,C,D,A,A,C,B,B,A,B,A,B,D,B,B,D,A,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4217402.0,Schroeder,42.0,SC,2.0,1.0,1.0,4208906,Jaraguá do Sul,42,SC,0,0,0,0,,,,,,,,,,,,,0,,,,,,,,,,,,H,C,F,D,4,H,B,C,E,C,A,C,D,B,B,B,A,B,D,B,B,E,B,C,B
"2,10057E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4208302.0,Itapema,42.0,SC,2.0,1.0,1.0,4208302,Itapema,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,552.6,527.3,553.0,416.5,AACDCDCACECCDABDBCDBBCCECDCDBDAEBCABDBDAEEECB,CEAACDDAABAAEEEEAECBCEDBABCCDBCABEDCDBAADADEB,DBBCEEBDADCBBABABCCBDEBEBCEBDAAAADDECCADBCBCE,CDCCBCAEDCECDABCCDCAEACBCAEBABADABACCBECBDECB,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,140.0,120.0,140.0,160.0,120.0,680.0,E,G,B,D,6,I,A,D,D,C,A,B,B,B,B,B,A,B,B,A,B,E,B,C,B
"2,10058E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4203808.0,Canoinhas,42.0,SC,1.0,1.0,1.0,4203808,Canoinhas,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,475.8,571.7,593.6,633.1,EBDDBBBCADBDCEABCDEDBEDDCAEADBCECDCAABECCCEDD,ABCCEBEDDCCBAEEDAAEBBAEDAEABABEEBBDBAEDACDEAB,BDECDCDCDCBCBBCBDEAAEEDABADDEAEBEADAEADBDDBAA,CAEAEDBAADDBDCDCABCBBEDDBCEABDDACBCADDDECECBB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,140.0,200.0,160.0,160.0,180.0,840.0,C,E,A,A,5,F,A,C,E,B,A,B,B,C,B,B,A,A,B,A,B,E,A,B,B
"2,10055E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4204608.0,Criciúma,42.0,SC,2.0,1.0,1.0,4204608,Criciúma,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,495.1,538.7,491.9,386.5,AEBCACEDECBBCAADCDBCDDBAACCDBEDCEDDCABCDECACD,BEDAAAECDEBBBDDDDCACCCCCBAACABEACDCCDACABAAAA,DBCEBDEBDDBDADDCCBABADECDACAABECAACACCBCDECAC,CEABDEDDADCBABCCACBEDAABDCBBDEABDCBEBDDCDCCAC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C,G,C,D,4,I,A,C,D,C,A,B,B,B,A,B,A,B,C,A,A,E,A,B,B
"2,10057E+11",2022,3,F,2,1,1,2,0,2,1.0,0,4208906.0,Jaraguá do Sul,42.0,SC,2.0,1.0,1.0,4208906,Jaraguá do Sul,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,507.7,530.6,525.6,513.9,EBCCBACDEADABDCEEEDCACDBBBCCDBCAAABCEBBDCCADA,BCDEECBEDDEDCCEADAEDDADDDEADABDEAEDCAECDBDAAC,DCECACCDDBBCECEACABAEECBBAECCEEBACECEDBDCDAAE,ECAACAAEABDECEEECBCEBDDDEDBCBCCDADEACABEDACBB,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,120.0,120.0,120.0,100.0,580.0,E,E,D,C,2,E,A,B,C,B,B,B,B,B,A,B,A,B,B,A,A,C,A,B,B
"2,10058E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4215000.0,Rio Negrinho,42.0,SC,2.0,1.0,1.0,4215000,Rio Negrinho,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,422.8,534.3,561.6,508.7,EDEACCBABBCDCDCCABCBCCABBBCCCDCEEBBCBDCEEEDCE,CEABCDDADEAEDDBECCABCCEBAEEECBCAADBDCDDDDADEE,BDBDEEAEACABBDECBBCAAACECCBDDBABDDEBAECEDACCE,BDDCBCBEBAACBCCDBDEDBCABADACACBBDADBBDADCEBBE,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,140.0,120.0,140.0,140.0,660.0,D,C,D,F,3,F,A,C,D,B,A,B,C,B,A,B,A,B,B,A,A,D,A,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4203808.0,Canoinhas,42.0,SC,2.0,1.0,1.0,4203808,Canoinhas,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,543.7,548.8,577.1,576.9,AECADCDBAEBBEEBADADCACDACBCECBAACABBAEBECCADE,DBDCABECDBCEDCBCAAAECBCDBBCBCBAECADDBCDDACAAA,BDECDBAADACABCCBAEBAAECABACACAEBAABDADBABDBCE,DBEDCADBCBCEDDECACBBAADECDCDCDBDEBBDADCEABABA,0,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,1.0,120.0,160.0,120.0,120.0,140.0,660.0,E,G,D,D,2,K,C,D,C,C,A,B,B,B,A,B,A,B,C,B,B,C,A,C,B
"2,10055E+11",2022,3,F,1,3,1,2,0,2,1.0,0,4216503.0,São Joaquim,42.0,SC,2.0,1.0,1.0,4216503,São Joaquim,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,513.2,499.7,497.6,480.0,EADEBECBCEBCCADABDBBAEEACACABEAEECBADCDDEAAEC,CEABADAEDEABECEDBAABAEDBAACCBEABBBDCBDECADDEA,CDBEAEEBADCBCDBCBCCEAACECCCBBECACDBBCDAEDABCE,BCCDECAEEAABDABBABDEEDBBABBBCAADABBDCBAAEABBE,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,120.0,120.0,100.0,120.0,40.0,500.0,B,D,A,B,3,E,A,B,D,B,A,B,B,B,A,A,A,A,C,B,A,C,A,B,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4204301.0,Concórdia,42.0,SC,2.0,1.0,1.0,4204301,Concórdia,42,SC,1,1,1,1,1085.0,1057.0,1068.0,1075.0,535.4,507.6,410.0,432.6,ADCBABAEDAEBDAACDCDEDBDBACCCDEBAECCBDCCDBABBE,ABDCEEECDDAACDDDAAAAEAAAAADCDBCAABCEBBEEACBAD,EAAEEBCEEBCECCCADBEEAEDCBEEAEBEEADEAADAADCCBD,CAEBBACACBACDCBDECABCBDBEADBDBCCCE*ADEBDBDBAC,1,ADBADABEABCEEEACCBDDADDCBBCCAEBAEBEBEACCCDDDE,CBECABBCDEACDCEDAAADBCDDAECBABAECBEBAEEDADEAB,BDECDAADCECCCDCCEBACBBAAAEECABABEECEBEEDCADBDBDBAA,ECDABEBDCEECDBDCCCCBCXCBAACDBAAACEBABDDEDAEBE,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C,D,C,B,4,C,A,B,D,B,B,B,C,B,B,B,A,A,A,A,A,D,A,A,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4212106.0,Palmitos,42.0,SC,2.0,2.0,1.0,4212106,Palmitos,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,526.1,453.3,464.0,468.5,DBEACEBCBECBCAEBABEDDECACBECADCAECADCDCEEBABD,ACBECADADEAAECADBBADDBDCEDAEDECEADCDEAEDBCADE,ADEDDECAADABCEAAEDEBCBCACCDBDAACCDBDDECDDEACB,CDDCBBDEEABDBCDDADACDBAEBCECBADBACDABAACEDBDE,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,160.0,200.0,180.0,160.0,100.0,800.0,C,C,A,A,3,C,A,B,C,B,B,B,B,A,B,A,A,A,B,A,A,B,B,A,B
"2,10057E+11",2022,2,M,1,1,1,2,0,2,1.0,0,4210407.0,Maracajá,42.0,SC,2.0,1.0,1.0,4201406,Araranguá,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,589.5,555.8,573.0,653.3,AAACDBAACCEABBBBCAAEBEDCDDBEBEECBACCDCACBEEBD,EABBBCDDDDECBBBBECDDAADAECDDBEECDACABDBDEABDD,DEDDBDEBCACAEBBEDDACCCAAABBAACBABBECCCABCECBA,BBECACABDBDEDABCCACDABCABBCCBBCEBDCCCDCCACDBD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,120.0,120.0,120.0,120.0,120.0,600.0,B,D,F,C,4,D,A,B,C,B,B,B,B,B,A,B,A,B,B,A,A,E,A,B,B
"2,10055E+11",2022,3,F,1,1,1,2,0,2,1.0,0,4212502.0,Penha,42.0,SC,2.0,1.0,1.0,4208203,Itajaí,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,524.6,507.1,508.1,588.5,CBBADDCDAAACDADBBEEABCCBCDCBAEAEBEDBCABEECBDE,BAACEDCAEDACDBBEAACBACDD.AECDBDABDECEADDBAEEC,CDBBCCBBADDBBDEAABCEBAEECCDBDAAEEDABADADCAAEC,CAEBECBEECACABDCCBDCBAEDBABBBEADDBEBDECDDECDC,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,140.0,120.0,120.0,140.0,0.0,520.0,D,G,B,D,4,J,A,B,D,C,A,B,A,B,B,B,A,A,C,A,B,D,A,B,B
"2,10055E+11",2022,2,F,1,1,1,2,0,2,1.0,0,4202578.0,Bom Jesus do Oeste,42.0,SC,2.0,1.0,1.0,4210506,Maravilha,42,SC,1,1,1,1,1086.0,1055.0,1065.0,1076.0,534.5,576.0,537.7,522.0,AEEDCDBADEBDEABCACDCDCCBABBBADAAECACAEDDDADBC,BEABCABBDBABEABBCEEBCCDEAAECAEDACDCDDBCECBDCA,DDDDBEBEADCCBDBCBACBAECECEBABDCABDACACAEEAEAE,ADCCDCDCECACBCBDBADCEDDBACDDDADCDBDBECEEDBBBD,0,EACDDEBEACCCDABCEECBBCCAEBEDABEADBADDCBDDAAEB,DEABEEDAEBAAECBECBABCDDAAADBCEDAEACDBBCDCBECA,DCBDEEDCAAEAAACABBDBEBACCBEEECCBBDCAAADCCABEDBDECE,DBAAACEBEDAECCBECDEECBDCABECBEABDDCCDBDXCBAAC,1.0,140.0,200.0,100.0,140.0,180.0,760.0,E,G,B,D,4,M,A,C,D,B,A,B,B,B,A,B,A,A,B,A,A,E,A,B,B
"2,10057E+11",2022,2,M,1,1,1,2,0,2,1.0,0,4208302.0,Itapema,42.0,SC,4.0,1.0,1.0,4208302,Itapema,42,SC,1,1,1,1,1088.0,1058.0,1067.0,1077.0,490.0,552.3,539.2,709.8,CBDDCECDEAEECBDEBBEDDBADDCAADEBCEDDCAABCDAABE,EBCAADEDAEBBAEDBCEABBCAEECADAEBBCEEDEDBEBECAD,DDBECCEDCDEDADBAEEADBCEAEACADBDBAACBBBEDDACCC,CBDCBDDDBCBCBEAADCAEBDBACDBAAEDEDCABBEAAAEDAC,0,DDCBBCCDDAADBAABEDABCEEAEBAEBECBDDEBEACCEACCD,CEDAAADBAECBCDDADEABCBECAEEDAEBABBCDECBABEACD,CDBEDACDEACAABDBDBDDCABEEECEABECABEEAAACBBEBADCCCC,CCCCBXCBABECBEABDDDBDECDBDCAACEECCEBDBAAAEDAE,1.0,140.0,200.0,140.0,160.0,160.0,800.0,F,G,D,D,3,K,A,C,D,C,A,B,B,B,B,B,A,B,C,A,B,D,A,B,B
"2,10056E+11",2022,2,F,1,1,1,2,0,3,1.0,0,4216602.0,São José,42.0,SC,4.0,1.0,1.0,4211900,Palhoça,42,SC,1,1,1,1,1087.0,1056.0,1066.0,1078.0,627.7,640.1,636.3,742.2,CEACDCAAACAABBEBADCECEBBDDAEBEACBADCAEBEBBECB,ECEDBADDADECBBABCEDBAEAEDCEDAEDDDAEABCECAAADC,DECDBADBCAEDDBAEADACADECBABAEBBABBBCCCABEECBB,BEEDACABDAACBBBDAAAECECBCDCBCDBCBEEBEDDACADBD,0,DDECDBEACCAEBEAEBBCCDDCBDDACBEACEABCEABEDADBA,ECBABCDDAAECBCBECAEBAEACDEEDABBCDDEABCEDAAADB,DECDBDCEAADDBCABEDCAAADCCECEEBABEEAAABDBCCCABEECBB,BEEDAEABDDCEBDBAAAAACXCBCCCBCCDBDEECBDCABEECD,1.0,160.0,180.0,140.0,200.0,160.0,840.0,G,E,E,C,4,F,A,C,D,C,A,B,B,A,A,B,A,B,D,A,A,E,A,D,B
